run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_emily_brooks_james_carter,similarity_emily_brooks_sarah_mitchell,similarity_james_carter_sarah_mitchell
high_treatment_20260604_140134_077,high,treatment,high_treatment_20260604_140134_077,completed,20260606_024229,2026-06-06T02:48:42+0200,2,6,3,6,18,12,140615,69589,210204,548185.69,372.6958,Candidate C,consensus,Candidate C,1,0.948311,0.941861,0.956832,0.948311,0.833333,0.790259,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_077/metadata.json,0,0,3,0,0.946241,0.941861,0.956832
high_treatment_20260604_140134_078,high,treatment,high_treatment_20260604_140134_078,completed,20260606_024845,2026-06-06T02:54:56+0200,2,6,3,6,18,12,159739,68980,228719,548185.69,371.026,Candidate B,consensus,Candidate C,0,0.947545,0.936176,0.957167,0.947545,0.666667,0.631697,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_078/metadata.json,0,3,0,0,0.936176,0.957167,0.949291
high_treatment_20260604_140134_079,high,treatment,high_treatment_20260604_140134_079,completed,20260606_025459,2026-06-06T03:00:46+0200,2,6,3,6,18,12,154163,64165,218328,548185.69,346.6211,Candidate D,consensus,Candidate C,0,0.934837,0.923668,0.942809,0.934837,0.666667,0.623225,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_079/metadata.json,0,0,0,3,0.942809,0.938034,0.923668
high_treatment_20260604_140134_080,high,treatment,high_treatment_20260604_140134_080,completed,20260606_030048,2026-06-06T03:19:02+0200,5,15,1,2,45,17,550233,186548,736781,548185.69,1093.7276,Candidate B,consensus,Candidate C,0,0.949321,0.944,0.959224,0.949321,0.611111,0.580141,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_080/metadata.json,0,3,0,0,0.944,0.959224,0.94474
high_treatment_20260604_140134_081,high,treatment,high_treatment_20260604_140134_081,completed,20260606_031905,2026-06-06T03:24:49+0200,2,6,3,6,17,12,139430,63453,202883,548185.69,344.1975,Candidate B,consensus,Candidate C,0,0.957206,0.952609,0.960704,0.957206,0.611111,0.584959,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_081/metadata.json,0,3,0,0,0.958305,0.960704,0.952609
high_treatment_20260604_140134_082,high,treatment,high_treatment_20260604_140134_082,completed,20260606_032452,2026-06-06T03:31:11+0200,2,6,4,8,18,14,169442,71890,241332,548185.69,379.2921,Candidate B,consensus,Candidate C,0,0.927606,0.91078,0.946393,0.927606,0.555556,0.515337,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_082/metadata.json,0,3,0,0,0.946393,0.925644,0.91078
high_treatment_20260604_140134_083,high,treatment,high_treatment_20260604_140134_083,completed,20260606_033114,2026-06-06T03:36:57+0200,2,6,1,2,18,8,133274,65179,198453,548185.69,342.8277,Candidate C,consensus,Candidate C,1,0.919445,0.897119,0.952316,0.919445,0.833333,0.766204,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_083/metadata.json,0,0,3,0,0.908901,0.952316,0.897119
high_treatment_20260604_140134_084,high,treatment,high_treatment_20260604_140134_084,completed,20260606_033701,2026-06-06T03:42:08+0200,2,6,2,4,18,10,129542,58708,188250,548185.69,307.4369,Candidate B,consensus,Candidate C,0,0.936977,0.926062,0.955336,0.936977,0.5,0.468488,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_084/metadata.json,0,3,0,0,0.955336,0.926062,0.929534
high_treatment_20260604_140134_085,high,treatment,high_treatment_20260604_140134_085,completed,20260606_034211,2026-06-06T03:46:52+0200,2,6,0,0,18,6,104710,51959,156669,548185.69,280.9844,Candidate C,consensus,Candidate C,1,0.936158,0.914735,0.959665,0.936158,0.722222,0.676114,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_085/metadata.json,0,0,3,0,0.934075,0.959665,0.914735
high_treatment_20260604_140134_086,high,treatment,high_treatment_20260604_140134_086,completed,20260606_034656,2026-06-06T03:52:24+0200,2,6,3,6,18,12,136505,62015,198520,548185.69,328.218,Candidate B,consensus,Candidate C,0,0.943231,0.933486,0.955293,0.943231,0.555556,0.524018,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_086/metadata.json,0,3,0,0,0.955293,0.940913,0.933486
high_treatment_20260604_140134_087,high,treatment,high_treatment_20260604_140134_087,completed,20260606_035227,2026-06-06T03:59:42+0200,2,6,1,2,18,8,177301,70765,248066,548185.69,434.6642,Candidate B,consensus,Candidate C,0,0.930108,0.924419,0.935713,0.930108,0.444444,0.413381,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_087/metadata.json,0,3,0,0,0.935713,0.930191,0.924419
high_treatment_20260604_140134_088,high,treatment,high_treatment_20260604_140134_088,completed,20260606_035945,2026-06-06T04:04:00+0200,2,6,0,0,18,6,99496,49746,149242,548185.69,255.0239,Candidate B,consensus,Candidate C,0,0.933435,0.917326,0.941929,0.933435,0.444444,0.41486,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_088/metadata.json,0,3,0,0,0.917326,0.941929,0.941049
high_treatment_20260604_140134_089,high,treatment,high_treatment_20260604_140134_089,completed,20260606_040403,2026-06-06T04:08:19+0200,2,6,0,0,16,6,108857,48863,157720,548185.69,255.3504,Candidate C,consensus,Candidate C,1,0.948827,0.943323,0.956369,0.948827,0.611111,0.579839,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_089/metadata.json,0,0,3,0,0.943323,0.956369,0.94679
high_treatment_20260604_140134_090,high,treatment,high_treatment_20260604_140134_090,completed,20260606_040822,2026-06-06T04:18:20+0200,3,8,5,10,27,18,284599,107494,392093,548185.69,598.3775,Candidate D,consensus,Candidate C,0,0.920419,0.910479,0.938885,0.920419,1.0,0.920419,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_090/metadata.json,0,0,0,3,0.911892,0.910479,0.938885
high_treatment_20260604_140134_091,high,treatment,high_treatment_20260604_140134_091,completed,20260606_041823,2026-06-06T04:23:25+0200,2,6,3,6,17,12,130192,57578,187770,548185.69,302.2999,Candidate C,consensus,Candidate C,1,0.948807,0.9425,0.953239,0.948807,0.5,0.474403,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_091/metadata.json,0,0,3,0,0.953239,0.950681,0.9425
high_treatment_20260604_140134_092,high,treatment,high_treatment_20260604_140134_092,completed,20260606_042329,2026-06-06T04:28:42+0200,2,6,2,4,18,10,135709,60067,195776,548185.69,313.787,Candidate B,consensus,Candidate C,0,0.958559,0.955663,0.963006,0.958559,0.555556,0.532533,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_092/metadata.json,0,3,0,0,0.955663,0.963006,0.957007
high_treatment_20260604_140134_093,high,treatment,high_treatment_20260604_140134_093,completed,20260606_042845,2026-06-06T04:33:44+0200,2,6,1,2,18,8,117487,55422,172909,548185.69,298.2213,Candidate B,consensus,Candidate C,0,0.937723,0.934844,0.940085,0.937723,0.444444,0.416765,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_093/metadata.json,0,3,0,0,0.940085,0.938241,0.934844
high_treatment_20260604_140134_094,high,treatment,high_treatment_20260604_140134_094,completed,20260606_043347,2026-06-06T04:39:59+0200,2,6,4,8,18,14,162334,68369,230703,548185.69,372.2533,Candidate B,consensus,Candidate C,0,0.95356,0.945179,0.958882,0.95356,0.666667,0.635707,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_094/metadata.json,0,3,0,0,0.945179,0.956618,0.958882
high_treatment_20260604_140134_095,high,treatment,high_treatment_20260604_140134_095,completed,20260606_044002,2026-06-06T04:44:40+0200,2,6,2,4,16,10,119269,53561,172830,548185.69,277.9794,Candidate C,consensus,Candidate C,1,0.939436,0.925721,0.948235,0.939436,0.777778,0.730673,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_095/metadata.json,0,0,3,0,0.948235,0.944351,0.925721
high_treatment_20260604_140134_096,high,treatment,high_treatment_20260604_140134_096,completed,20260606_044443,2026-06-06T04:51:10+0200,2,6,1,2,18,8,131820,70271,202091,548185.69,386.6556,Candidate C,consensus,Candidate C,1,0.958231,0.951899,0.96468,0.958231,0.777778,0.745291,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_096/metadata.json,0,0,3,0,0.96468,0.951899,0.958115
high_treatment_20260604_140134_097,high,treatment,high_treatment_20260604_140134_097,completed,20260606_045112,2026-06-06T05:02:05+0200,3,9,2,4,26,13,247523,118724,366247,548185.69,652.1895,Candidate C,consensus,Candidate C,1,0.934652,0.91623,0.95646,0.934652,0.722222,0.675026,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_097/metadata.json,0,0,3,0,0.931265,0.95646,0.91623
high_treatment_20260604_140134_098,high,treatment,high_treatment_20260604_140134_098,completed,20260606_050208,2026-06-06T05:08:44+0200,2,6,3,6,18,12,155770,70489,226259,548185.69,396.7221,Candidate B,consensus,Candidate C,0,0.9425,0.939182,0.944194,0.9425,0.611111,0.575972,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_098/metadata.json,0,3,0,0,0.944194,0.944123,0.939182
high_treatment_20260604_140134_099,high,treatment,high_treatment_20260604_140134_099,completed,20260606_050848,2026-06-06T05:14:14+0200,2,6,0,0,18,6,124217,59290,183507,548185.69,326.0364,Candidate C,consensus,Candidate C,1,0.954085,0.947051,0.961719,0.954085,0.722222,0.689061,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_099/metadata.json,0,0,3,0,0.953486,0.961719,0.947051
high_treatment_20260604_140134_100,high,treatment,high_treatment_20260604_140134_100,completed,20260606_051417,2026-06-06T05:20:21+0200,2,6,1,2,17,8,127887,68794,196681,548185.69,364.0905,Candidate C,consensus,Candidate C,1,0.962033,0.958872,0.963972,0.962033,0.888889,0.855141,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_100/metadata.json,0,0,3,0,0.963254,0.958872,0.963972
